trade_type,fr_orig,fr_inmode,fr_dest,fr_outmode,dms_orig,dms_orig_cnty,dms_dest,sctgG5,dms_mode,tons_2022
2,807,4,,,159,15005,489,sctg3499,11,0.0000000
2,807,4,,,159,15005,531,sctg3499,11,0.0000000
2,807,4,,,159,15005,539,sctg3499,11,0.0000000
2,807,4,,,159,15005,551,sctg3499,11,0.0000000
2,807,4,,,159,15005,559,sctg3499,11,0.0000000
2,807,4,,,159,15007,041,sctg3499,11,0.0000000
2,807,4,,,159,15007,061,sctg3499,11,0.0000000
2,807,4,,,159,15007,062,sctg3499,11,0.0000000
2,807,4,,,159,15007,063,sctg3499,11,0.0000000
2,807,4,,,159,15007,064,sctg3499,11,0.0000000
2,807,4,,,159,15007,065,sctg3499,11,0.0000000
2,807,4,,,159,15007,069,sctg3499,11,0.0000000
2,807,4,,,159,15007,081,sctg3499,11,0.0000000
2,807,4,,,159,15007,089,sctg3499,11,0.0000000
2,807,4,,,159,15007,101,sctg3499,11,0.0000000
2,807,4,,,159,15007,109,sctg3499,11,0.0000000
2,807,4,,,159,15007,122,sctg3499,11,0.0000000
2,807,4,,,159,15007,129,sctg3499,11,0.0000000
2,807,4,,,159,15007,131,sctg3499,11,0.0000000
2,807,4,,,159,15007,132,sctg3499,11,0.0000000
2,807,4,,,159,15007,139,sctg3499,11,0.0000000
2,807,4,,,159,15007,171,sctg3499,11,0.0000000
2,807,4,,,159,15007,280,sctg3499,11,0.0000000
2,807,4,,,159,15007,379,sctg3499,11,0.0000000
2,807,4,,,159,15007,472,sctg3499,11,0.0000000
2,807,4,,,159,15007,479,sctg3499,11,0.0000000
2,807,4,,,159,15007,481,sctg3499,11,0.0000000
2,807,4,,,159,15007,482,sctg3499,11,0.0000000
2,807,4,,,159,15007,483,sctg3499,11,0.0000000
2,807,4,,,159,15007,484,sctg3499,11,0.0000000
2,807,4,,,159,15007,485,sctg3499,11,0.0000000
2,807,4,,,159,15007,486,sctg3499,11,0.0000000
2,807,4,,,159,15007,488,sctg3499,11,0.0000000
2,807,4,,,159,15007,489,sctg3499,11,0.0000000
2,807,4,,,159,15007,531,sctg3499,11,0.0000000
2,807,4,,,159,15007,539,sctg3499,11,0.0000000
2,807,4,,,159,15007,551,sctg3499,11,0.0000000
2,807,4,,,159,15007,559,sctg3499,11,0.0000000
2,807,4,,,159,15009,041,sctg3499,11,0.0000000
2,807,4,,,159,15009,061,sctg3499,11,0.0000000
2,807,4,,,159,15009,062,sctg3499,11,0.0000000
2,807,4,,,159,15009,063,sctg3499,11,0.0000000
2,807,4,,,159,15009,064,sctg3499,11,0.0000000
2,807,4,,,159,15009,065,sctg3499,11,0.0000000
2,807,4,,,159,15009,069,sctg3499,11,0.0000000
2,807,4,,,159,15009,081,sctg3499,11,0.0000000
2,807,4,,,159,15009,089,sctg3499,11,0.0000000
2,807,4,,,159,15009,101,sctg3499,11,0.0000000
2,807,4,,,159,15009,109,sctg3499,11,0.0000000
2,807,4,,,159,15009,122,sctg3499,11,0.0000000
2,807,4,,,159,15009,129,sctg3499,11,0.0000000
2,807,4,,,159,15009,131,sctg3499,11,0.0000000
2,807,4,,,159,15009,132,sctg3499,11,0.0000000
2,807,4,,,159,15009,139,sctg3499,11,0.0000000
2,807,4,,,159,15009,171,sctg3499,11,0.0000000
2,807,4,,,159,15009,280,sctg3499,11,0.0000000
2,807,4,,,159,15009,379,sctg3499,11,0.0000000
2,807,4,,,159,15009,472,sctg3499,11,0.0000000
2,807,4,,,159,15009,479,sctg3499,11,0.0000000
2,807,4,,,159,15009,481,sctg3499,11,0.0000000
2,807,4,,,159,15009,482,sctg3499,11,0.0000000
2,807,4,,,159,15009,483,sctg3499,11,0.0000000
2,807,4,,,159,15009,484,sctg3499,11,0.0000000
2,807,4,,,159,15009,485,sctg3499,11,0.0000000
2,807,4,,,159,15009,486,sctg3499,11,0.0000000
2,807,4,,,159,15009,488,sctg3499,11,0.0000000
2,807,4,,,159,15009,489,sctg3499,11,0.0000000
2,807,4,,,159,15009,531,sctg3499,11,0.0000000
2,807,4,,,159,15009,539,sctg3499,11,0.0000000
2,807,4,,,159,15009,551,sctg3499,11,0.0000000
2,807,4,,,159,15009,559,sctg3499,11,0.0000000
2,807,5,,,151,15003,271,sctg3499,5,0.0001560
2,807,5,,,151,15003,279,sctg3499,5,0.0000000
2,808,3,,,151,15003,011,sctg3499,5,0.0000000
2,808,3,,,151,15003,012,sctg3499,3,0.0000000
2,808,3,,,151,15003,019,sctg3499,3,0.0000000
2,808,3,,,151,15003,020,sctg3499,5,0.0000000
2,808,3,,,151,15003,041,sctg3499,5,0.0074930
2,808,3,,,151,15003,042,sctg3499,5,0.0016890
2,808,3,,,151,15003,049,sctg3499,5,0.0019090
2,808,3,,,151,15003,050,sctg3499,3,0.0000000
2,808,3,,,151,15003,061,sctg3499,3,0.1000980
2,808,3,,,151,15003,061,sctg3499,5,0.0970970
2,808,3,,,151,15003,062,sctg3499,5,0.0273270
2,808,3,,,151,15003,063,sctg3499,3,0.0350200
2,808,3,,,151,15003,063,sctg3499,5,0.0000000
2,808,3,,,151,15003,064,sctg3499,3,0.0928840
2,808,3,,,151,15003,064,sctg3499,5,0.0000000
2,808,3,,,151,15003,065,sctg3499,5,0.0120280
2,808,3,,,151,15003,069,sctg3499,5,0.0506420
2,808,3,,,151,15003,081,sctg3499,5,0.0082970
2,808,3,,,151,15003,089,sctg3499,5,0.0049300
2,808,3,,,151,15003,091,sctg3499,5,0.0000000
2,808,3,,,151,15003,092,sctg3499,5,0.0000000
2,808,3,,,151,15003,099,sctg3499,5,0.0000000
2,808,3,,,151,15003,111,sctg3499,5,0.0000000
2,808,3,,,151,15003,121,sctg3499,5,0.0011410
2,808,3,,,151,15003,122,sctg3499,3,0.0049050
2,808,3,,,151,15003,122,sctg3499,5,0.0000000
2,808,3,,,151,15003,123,sctg3499,5,0.0023780
2,808,3,,,151,15003,124,sctg3499,5,0.0022450
2,808,3,,,151,15003,129,sctg3499,5,0.0044820
2,808,3,,,151,15003,131,sctg3499,5,0.0741900
2,808,3,,,151,15003,132,sctg3499,5,0.0061030
2,808,3,,,151,15003,139,sctg3499,5,0.0376900
2,808,3,,,151,15003,160,sctg3499,5,0.0068080
2,808,3,,,151,15003,171,sctg3499,3,0.6468780
2,808,3,,,151,15003,171,sctg3499,5,0.0000000
2,808,3,,,151,15003,172,sctg3499,3,0.0527660
2,808,3,,,151,15003,179,sctg3499,3,0.2287200
2,808,3,,,151,15003,190,sctg3499,3,0.0000000
2,808,3,,,151,15003,241,sctg3499,5,0.0000000
2,808,3,,,151,15003,242,sctg3499,5,0.0000000
2,808,3,,,151,15003,249,sctg3499,5,0.0000000
2,808,3,,,151,15003,251,sctg3499,5,0.0000000
2,808,3,,,151,15003,259,sctg3499,5,0.0000000
2,808,3,,,151,15003,261,sctg3499,5,0.0207840
2,808,3,,,151,15003,262,sctg3499,5,0.0056670
2,808,3,,,151,15003,269,sctg3499,5,0.0123240
2,808,3,,,151,15003,280,sctg3499,3,0.0000000
2,808,3,,,151,15003,280,sctg3499,5,0.0000000
2,808,3,,,151,15003,291,sctg3499,5,0.0000000
2,808,3,,,151,15003,292,sctg3499,3,0.0000000
2,808,3,,,151,15003,299,sctg3499,3,0.0000000
2,808,3,,,151,15003,321,sctg3499,5,0.0000000
2,808,3,,,151,15003,329,sctg3499,5,0.0000000
2,808,3,,,151,15003,341,sctg3499,3,0.6158150
2,808,3,,,151,15003,341,sctg3499,5,0.9051690
2,808,3,,,151,15003,342,sctg3499,3,0.3906320
2,808,3,,,151,15003,361,sctg3499,5,0.0027100
2,808,3,,,151,15003,362,sctg3499,5,0.0027930
2,808,3,,,151,15003,363,sctg3499,5,0.0316070
2,808,3,,,151,15003,364,sctg3499,5,0.0026930
2,808,3,,,151,15003,369,sctg3499,5,0.0058390
2,808,3,,,151,15003,371,sctg3499,5,0.0316060
2,808,3,,,151,15003,372,sctg3499,5,0.0229340
2,808,3,,,151,15003,373,sctg3499,5,0.0302790
2,808,3,,,151,15003,379,sctg3499,5,0.0566970
2,808,3,,,151,15003,392,sctg3499,5,0.0000000
2,808,3,,,151,15003,393,sctg3499,5,0.0000000
2,808,3,,,151,15003,399,sctg3499,5,0.0000000
2,808,3,,,151,15003,411,sctg3499,5,0.1274710
2,808,3,,,151,15003,419,sctg3499,5,0.0749250
2,808,3,,,151,15003,421,sctg3499,3,0.0012110
2,808,3,,,151,15003,422,sctg3499,3,0.0006680
2,808,3,,,151,15003,423,sctg3499,5,0.0002550
2,808,3,,,151,15003,429,sctg3499,5,0.0012820
2,808,3,,,151,15003,452,sctg3499,5,0.0000000
2,808,3,,,151,15003,459,sctg3499,5,0.0000000
2,808,3,,,151,15003,471,sctg3499,3,0.0000000
2,808,3,,,151,15003,471,sctg3499,5,0.0000000
2,808,3,,,151,15003,472,sctg3499,5,0.0000000
2,808,3,,,151,15003,473,sctg3499,5,0.0000000
2,808,3,,,151,15003,479,sctg3499,5,0.0000000
2,808,3,,,151,15003,481,sctg3499,5,0.0007430
2,808,3,,,151,15003,482,sctg3499,3,0.0000000
2,808,3,,,151,15003,482,sctg3499,5,0.0000000
2,808,3,,,151,15003,483,sctg3499,3,0.0000000
2,808,3,,,151,15003,483,sctg3499,5,0.0001850
2,808,3,,,151,15003,484,sctg3499,5,0.0027400
2,808,3,,,151,15003,485,sctg3499,5,0.0002960
2,808,3,,,151,15003,486,sctg3499,3,0.0024930
2,808,3,,,151,15003,486,sctg3499,5,0.0000000
2,808,3,,,151,15003,487,sctg3499,5,0.0000000
2,808,3,,,151,15003,488,sctg3499,5,0.0008680
2,808,3,,,151,15003,489,sctg3499,5,0.0023690
2,808,3,,,151,15003,491,sctg3499,5,0.0183700
2,808,3,,,151,15003,499,sctg3499,5,0.0038870
2,808,3,,,151,15003,511,sctg3499,5,0.0025290
2,808,3,,,151,15003,512,sctg3499,3,0.0032990
2,808,3,,,151,15003,513,sctg3499,5,0.0058460
2,808,3,,,151,15003,519,sctg3499,5,0.0048810
2,808,3,,,151,15003,531,sctg3499,3,0.0377700
2,808,3,,,151,15003,531,sctg3499,5,0.0000000
2,808,3,,,151,15003,532,sctg3499,5,0.0046820
2,808,3,,,151,15003,539,sctg3499,5,0.0161640
2,808,3,,,151,15003,560,sctg3499,5,0.0000000
2,808,3,,,159,15001,531,sctg3499,5,0.0000000
2,808,3,,,159,15001,532,sctg3499,5,0.0000000
2,808,3,,,159,15001,539,sctg3499,5,0.0000000
2,808,3,,,159,15005,531,sctg3499,5,0.0000000
2,808,3,,,159,15005,532,sctg3499,5,0.0000000
2,808,3,,,159,15005,539,sctg3499,5,0.0000000
2,808,3,,,159,15007,531,sctg3499,5,0.0000000
2,808,3,,,159,15007,532,sctg3499,5,0.0000000
2,808,3,,,159,15007,539,sctg3499,5,0.0000000
2,808,3,,,159,15009,531,sctg3499,5,0.0000000
2,808,3,,,159,15009,532,sctg3499,5,0.0000000
2,808,3,,,159,15009,539,sctg3499,5,0.0000000
2,808,4,,,151,15003,011,sctg3499,11,0.1208790
2,808,4,,,151,15003,012,sctg3499,11,0.0555330
2,808,4,,,151,15003,019,sctg3499,11,0.2556170
2,808,4,,,151,15003,020,sctg3499,11,0.9250180
2,808,4,,,151,15003,041,sctg3499,11,0.5741680
2,808,4,,,151,15003,042,sctg3499,11,0.1294350
2,808,4,,,151,15003,049,sctg3499,11,0.1462440
2,808,4,,,151,15003,050,sctg3499,11,0.0044430
2,808,4,,,151,15003,061,sctg3499,11,4.1450850
2,808,4,,,151,15003,062,sctg3499,11,0.6492990
2,808,4,,,151,15003,063,sctg3499,11,0.8319060
2,808,4,,,151,15003,064,sctg3499,11,2.1005570
2,808,4,,,151,15003,065,sctg3499,11,0.3210210
2,808,4,,,151,15003,069,sctg3499,11,1.1840910
2,808,4,,,151,15003,081,sctg3499,11,0.1111170
2,808,4,,,151,15003,089,sctg3499,11,0.0660300
2,808,4,,,151,15003,091,sctg3499,11,0.5848420
2,808,4,,,151,15003,092,sctg3499,11,0.9605600
2,808,4,,,151,15003,099,sctg3499,11,0.1859470
2,808,4,,,151,15003,101,sctg3499,11,0.0926280
2,808,4,,,151,15003,109,sctg3499,11,0.0283290
2,808,4,,,151,15003,111,sctg3499,11,0.0086840
2,808,4,,,151,15003,121,sctg3499,11,0.0768300
2,808,4,,,151,15003,122,sctg3499,11,0.3278640
2,808,4,,,151,15003,123,sctg3499,11,0.1604860
2,808,4,,,151,15003,124,sctg3499,11,0.1512640
2,808,4,,,151,15003,129,sctg3499,11,0.2996110
2,808,4,,,151,15003,131,sctg3499,11,0.5505620
2,808,4,,,151,15003,132,sctg3499,11,0.0455870
2,808,4,,,151,15003,139,sctg3499,11,0.2796980
2,808,4,,,151,15003,160,sctg3499,11,7.2015950
2,808,4,,,151,15003,171,sctg3499,11,1.4617710
2,808,4,,,151,15003,172,sctg3499,11,0.1382780
2,808,4,,,151,15003,179,sctg3499,11,0.5163470
2,808,4,,,151,15003,181,sctg3499,11,0.1851180
2,808,4,,,151,15003,182,sctg3499,11,0.5504680
2,808,4,,,151,15003,183,sctg3499,11,0.1438050
2,808,4,,,151,15003,189,sctg3499,11,0.6415180
2,808,4,,,151,15003,190,sctg3499,11,0.1733990
2,808,4,,,151,15003,201,sctg3499,11,0.0306700
2,808,4,,,151,15003,202,sctg3499,11,0.0198550
2,808,4,,,151,15003,209,sctg3499,11,0.0343970
2,808,4,,,151,15003,211,sctg3499,11,0.0734390
2,808,4,,,151,15003,212,sctg3499,11,0.1909130
2,808,4,,,151,15003,219,sctg3499,11,0.4421640
2,808,4,,,151,15003,221,sctg3499,11,0.0013480
2,808,4,,,151,15003,222,sctg3499,11,0.0003850
2,808,4,,,151,15003,223,sctg3499,11,0.0024090
2,808,4,,,151,15003,229,sctg3499,11,0.0035740
2,808,4,,,151,15003,230,sctg3499,11,0.0084680
2,808,4,,,151,15003,241,sctg3499,11,2.3541150
2,808,4,,,151,15003,242,sctg3499,11,2.0675610
2,808,4,,,151,15003,249,sctg3499,11,0.6452400
2,808,4,,,151,15003,251,sctg3499,11,1.4032080
2,808,4,,,151,15003,259,sctg3499,11,0.1995460
2,808,4,,,151,15003,261,sctg3499,11,0.5196610
2,808,4,,,151,15003,262,sctg3499,11,0.1416950
2,808,4,,,151,15003,269,sctg3499,11,0.3081290
2,808,4,,,151,15003,271,sctg3499,11,0.9095650
2,808,4,,,151,15003,279,sctg3499,11,0.4203710
2,808,4,,,151,15003,280,sctg3499,11,0.0257880
2,808,4,,,151,15003,291,sctg3499,11,0.0287820
2,808,4,,,151,15003,292,sctg3499,11,0.0444720
2,808,4,,,151,15003,299,sctg3499,11,0.0509880
2,808,4,,,151,15003,300,sctg3499,11,0.0078800
2,808,4,,,151,15003,311,sctg3499,11,0.0368380
2,808,4,,,151,15003,319,sctg3499,11,0.0465950
2,808,4,,,151,15003,321,sctg3499,11,1.6326750
2,808,4,,,151,15003,329,sctg3499,11,0.5459930
2,808,4,,,151,15003,331,sctg3499,11,0.2722670
2,808,4,,,151,15003,339,sctg3499,11,0.0736170
2,808,4,,,151,15003,341,sctg3499,11,0.3630330
2,808,4,,,151,15003,342,sctg3499,11,0.0932380
2,808,4,,,151,15003,350,sctg3499,11,0.2410060
2,808,4,,,151,15003,361,sctg3499,11,0.0370440
2,808,4,,,151,15003,362,sctg3499,11,0.0394320
2,808,4,,,151,15003,363,sctg3499,11,0.1075890
2,808,4,,,151,15003,364,sctg3499,11,0.0382380
2,808,4,,,151,15003,369,sctg3499,11,0.0785680
2,808,4,,,151,15003,371,sctg3499,11,0.5216770
2,808,4,,,151,15003,372,sctg3499,11,0.3785430
2,808,4,,,151,15003,373,sctg3499,11,0.4997680
2,808,4,,,151,15003,379,sctg3499,11,0.9358080
2,808,4,,,151,15003,380,sctg3499,11,0.0005650
2,808,4,,,151,15003,391,sctg3499,11,0.2781950
2,808,4,,,151,15003,392,sctg3499,11,0.5656770
2,808,4,,,151,15003,393,sctg3499,11,0.4035450
2,808,4,,,151,15003,394,sctg3499,11,0.1749990
2,808,4,,,151,15003,399,sctg3499,11,0.4709650
2,808,4,,,151,15003,401,sctg3499,11,0.1009020
2,808,4,,,151,15003,402,sctg3499,11,0.0806040
2,808,4,,,151,15003,409,sctg3499,11,0.0913730
2,808,4,,,151,15003,411,sctg3499,11,1.0970490
2,808,4,,,151,15003,419,sctg3499,11,0.6448270
2,808,4,,,151,15003,421,sctg3499,11,0.3597930
2,808,4,,,151,15003,422,sctg3499,11,0.1984980
2,808,4,,,151,15003,423,sctg3499,11,0.0758040
2,808,4,,,151,15003,429,sctg3499,11,0.3810600
2,808,4,,,151,15003,441,sctg3499,11,0.0223290
2,808,4,,,151,15003,451,sctg3499,11,0.2116640
2,808,4,,,151,15003,452,sctg3499,11,0.3982060
2,808,4,,,151,15003,459,sctg3499,11,0.7607740
2,808,4,,,151,15003,460,sctg3499,11,0.0159650
2,808,4,,,151,15003,471,sctg3499,11,1.1830720
2,808,4,,,151,15003,472,sctg3499,11,2.3097230
2,808,4,,,151,15003,473,sctg3499,11,1.2865450
2,808,4,,,151,15003,479,sctg3499,11,2.8766270
2,808,4,,,151,15003,481,sctg3499,11,0.5916180
2,808,4,,,151,15003,482,sctg3499,11,0.1586970
2,808,4,,,151,15003,483,sctg3499,11,0.2025670
2,808,4,,,151,15003,484,sctg3499,11,2.1548030
2,808,4,,,151,15003,485,sctg3499,11,0.3243030
2,808,4,,,151,15003,486,sctg3499,11,1.9606930
2,808,4,,,151,15003,487,sctg3499,11,0.1054140
2,808,4,,,151,15003,488,sctg3499,11,0.6821050
2,808,4,,,151,15003,489,sctg3499,11,1.8632560
2,808,4,,,151,15003,491,sctg3499,11,0.6118750
2,808,4,,,151,15003,499,sctg3499,11,0.1294610
2,808,4,,,151,15003,500,sctg3499,11,0.0484890
2,808,4,,,151,15003,511,sctg3499,11,0.0089450
2,808,4,,,151,15003,512,sctg3499,11,0.0117130
2,808,4,,,151,15003,513,sctg3499,11,0.0208080
2,808,4,,,151,15003,519,sctg3499,11,0.0173450
2,808,4,,,151,15003,531,sctg3499,11,0.3472410
2,808,4,,,151,15003,532,sctg3499,11,0.0434970
2,808,4,,,151,15003,539,sctg3499,11,0.1484060
2,808,4,,,151,15003,540,sctg3499,11,0.0007900
2,808,4,,,151,15003,551,sctg3499,11,0.0890080
2,808,4,,,151,15003,559,sctg3499,11,0.1711290
2,808,4,,,151,15003,560,sctg3499,11,0.0081370
2,808,4,,,159,15001,061,sctg3499,11,0.0000000
2,808,4,,,159,15001,062,sctg3499,11,0.0000000
2,808,4,,,159,15001,063,sctg3499,11,0.0000000
2,808,4,,,159,15001,064,sctg3499,11,0.0000000
2,808,4,,,159,15001,065,sctg3499,11,0.0000000
2,808,4,,,159,15001,069,sctg3499,11,0.0000000
2,808,4,,,159,15001,131,sctg3499,11,0.0000000
2,808,4,,,159,15001,241,sctg3499,11,0.0000000
2,808,4,,,159,15001,321,sctg3499,11,0.0000000
2,808,4,,,159,15001,363,sctg3499,11,0.0000000
2,808,4,,,159,15001,371,sctg3499,11,0.0000089
2,808,4,,,159,15001,372,sctg3499,11,0.0000067
2,808,4,,,159,15001,373,sctg3499,11,0.0000085
2,808,4,,,159,15001,379,sctg3499,11,0.0000160
2,808,4,,,159,15005,061,sctg3499,11,0.0000000
2,808,4,,,159,15005,062,sctg3499,11,0.0000000
2,808,4,,,159,15005,063,sctg3499,11,0.0000000
2,808,4,,,159,15005,064,sctg3499,11,0.0000000
2,808,4,,,159,15005,065,sctg3499,11,0.0000000
2,808,4,,,159,15005,069,sctg3499,11,0.0000000
2,808,4,,,159,15005,131,sctg3499,11,0.0000000
2,808,4,,,159,15005,241,sctg3499,11,0.0000000
2,808,4,,,159,15005,321,sctg3499,11,0.0000000
2,808,4,,,159,15005,363,sctg3499,11,0.0000000
2,808,4,,,159,15005,371,sctg3499,11,0.0000004
2,808,4,,,159,15005,372,sctg3499,11,0.0000003
2,808,4,,,159,15005,373,sctg3499,11,0.0000003
2,808,4,,,159,15005,379,sctg3499,11,0.0000006
2,808,4,,,159,15007,061,sctg3499,11,0.0000000
2,808,4,,,159,15007,062,sctg3499,11,0.0000000
2,808,4,,,159,15007,063,sctg3499,11,0.0000000
2,808,4,,,159,15007,064,sctg3499,11,0.0000000
2,808,4,,,159,15007,065,sctg3499,11,0.0000000
2,808,4,,,159,15007,069,sctg3499,11,0.0000000
2,808,4,,,159,15007,131,sctg3499,11,0.0000000
2,808,4,,,159,15007,241,sctg3499,11,0.0000000
2,808,4,,,159,15007,321,sctg3499,11,0.0000000
2,808,4,,,159,15007,363,sctg3499,11,0.0000000
2,808,4,,,159,15007,371,sctg3499,11,0.0000058
2,808,4,,,159,15007,372,sctg3499,11,0.0000044
2,808,4,,,159,15007,373,sctg3499,11,0.0000056
2,808,4,,,159,15007,379,sctg3499,11,0.0000105
2,808,4,,,159,15009,061,sctg3499,11,0.0000000
2,808,4,,,159,15009,062,sctg3499,11,0.0000000
2,808,4,,,159,15009,063,sctg3499,11,0.0000000
2,808,4,,,159,15009,064,sctg3499,11,0.0000000
2,808,4,,,159,15009,065,sctg3499,11,0.0000000
2,808,4,,,159,15009,069,sctg3499,11,0.0000000
2,808,4,,,159,15009,131,sctg3499,11,0.0000000
2,808,4,,,159,15009,241,sctg3499,11,0.0000000
2,808,4,,,159,15009,321,sctg3499,11,0.0000000
2,808,4,,,159,15009,363,sctg3499,11,0.0000000
2,808,4,,,159,15009,371,sctg3499,11,0.0000089
2,808,4,,,159,15009,372,sctg3499,11,0.0000067
2,808,4,,,159,15009,373,sctg3499,11,0.0000085
2,808,4,,,159,15009,379,sctg3499,11,0.0000159
3,,,801,1,151,15003,230,sctg3499,5,0.0000000
3,,,801,1,151,15003,261,sctg3499,11,0.0000000
3,,,801,1,151,15003,261,sctg3499,5,0.0357650
3,,,801,1,151,15003,300,sctg3499,11,0.0000000
3,,,801,1,151,15003,300,sctg3499,5,0.0110090
3,,,801,1,151,15003,362,sctg3499,11,0.0000000
3,,,801,1,151,15003,362,sctg3499,5,0.0009780
3,,,801,1,151,15003,369,sctg3499,11,0.0000000
3,,,801,1,151,15003,369,sctg3499,5,0.0168490
3,,,801,1,151,15003,380,sctg3499,11,0.0000000
3,,,801,1,151,15003,380,sctg3499,5,0.0017180
3,,,801,1,151,15003,500,sctg3499,5,0.0000000
3,,,801,1,151,15003,539,sctg3499,11,0.0000000
3,,,801,1,151,15003,539,sctg3499,5,0.0604790
3,,,801,1,159,15001,230,sctg3499,5,0.0000000
3,,,801,1,159,15001,261,sctg3499,11,0.0000000
3,,,801,1,159,15001,261,sctg3499,5,0.0051597
3,,,801,1,159,15001,300,sctg3499,11,0.0000000
3,,,801,1,159,15001,300,sctg3499,5,0.0015885
3,,,801,1,159,15001,362,sctg3499,11,0.0000000
3,,,801,1,159,15001,362,sctg3499,5,0.0000920
3,,,801,1,159,15001,369,sctg3499,11,0.0000000
3,,,801,1,159,15001,369,sctg3499,5,0.0024307
3,,,801,1,159,15001,380,sctg3499,11,0.0000000
3,,,801,1,159,15001,380,sctg3499,5,0.0002479
3,,,801,1,159,15001,500,sctg3499,5,0.0000000
3,,,801,1,159,15001,539,sctg3499,11,0.0000000
3,,,801,1,159,15001,539,sctg3499,5,0.0087261
3,,,801,1,159,15005,230,sctg3499,5,0.0000000
3,,,801,1,159,15005,261,sctg3499,11,0.0000000
3,,,801,1,159,15005,261,sctg3499,5,0.0002082
3,,,801,1,159,15005,300,sctg3499,11,0.0000000
3,,,801,1,159,15005,300,sctg3499,5,0.0000641
3,,,801,1,159,15005,362,sctg3499,11,0.0000000
3,,,801,1,159,15005,362,sctg3499,5,0.0000037
3,,,801,1,159,15005,369,sctg3499,11,0.0000000
3,,,801,1,159,15005,369,sctg3499,5,0.0000981
3,,,801,1,159,15005,380,sctg3499,11,0.0000000
3,,,801,1,159,15005,380,sctg3499,5,0.0000100
3,,,801,1,159,15005,500,sctg3499,5,0.0000000
3,,,801,1,159,15005,539,sctg3499,11,0.0000000
3,,,801,1,159,15005,539,sctg3499,5,0.0003521
3,,,801,1,159,15007,230,sctg3499,5,0.0000000
3,,,801,1,159,15007,261,sctg3499,11,0.0000000
3,,,801,1,159,15007,261,sctg3499,5,0.0033830
3,,,801,1,159,15007,300,sctg3499,11,0.0000000
3,,,801,1,159,15007,300,sctg3499,5,0.0010415
3,,,801,1,159,15007,362,sctg3499,11,0.0000000
3,,,801,1,159,15007,362,sctg3499,5,0.0000604
3,,,801,1,159,15007,369,sctg3499,11,0.0000000
3,,,801,1,159,15007,369,sctg3499,5,0.0015937
3,,,801,1,159,15007,380,sctg3499,11,0.0000000
3,,,801,1,159,15007,380,sctg3499,5,0.0001626
3,,,801,1,159,15007,500,sctg3499,5,0.0000000
3,,,801,1,159,15007,539,sctg3499,11,0.0000000
3,,,801,1,159,15007,539,sctg3499,5,0.0057214
3,,,801,1,159,15009,230,sctg3499,5,0.0000000
3,,,801,1,159,15009,261,sctg3499,11,0.0000000
3,,,801,1,159,15009,261,sctg3499,5,0.0051511
3,,,801,1,159,15009,300,sctg3499,11,0.0000000
3,,,801,1,159,15009,300,sctg3499,5,0.0015859
3,,,801,1,159,15009,362,sctg3499,11,0.0000000
3,,,801,1,159,15009,362,sctg3499,5,0.0000919
3,,,801,1,159,15009,369,sctg3499,11,0.0000000
3,,,801,1,159,15009,369,sctg3499,5,0.0024266
3,,,801,1,159,15009,380,sctg3499,11,0.0000000
3,,,801,1,159,15009,380,sctg3499,5,0.0002475
3,,,801,1,159,15009,500,sctg3499,5,0.0000000
3,,,801,1,159,15009,539,sctg3499,11,0.0000000
3,,,801,1,159,15009,539,sctg3499,5,0.0087114
3,,,801,3,151,15003,261,sctg3499,5,0.0000000
3,,,801,3,151,15003,362,sctg3499,5,0.0000000
3,,,801,3,159,15001,362,sctg3499,5,0.0000000
3,,,801,3,159,15005,362,sctg3499,5,0.0000000
3,,,801,3,159,15007,362,sctg3499,5,0.0000000
3,,,801,3,159,15009,362,sctg3499,5,0.0000000
3,,,801,4,151,15003,020,sctg3499,11,0.0000000
3,,,801,4,151,15003,061,sctg3499,11,0.0000000
3,,,801,4,151,15003,064,sctg3499,11,0.0001050
3,,,801,4,151,15003,171,sctg3499,11,0.0000000
3,,,801,4,151,15003,211,sctg3499,11,0.0003560
3,,,801,4,151,15003,212,sctg3499,11,0.0011360
3,,,801,4,151,15003,223,sctg3499,11,0.0000870
3,,,801,4,151,15003,261,sctg3499,11,0.0000580
3,,,801,4,151,15003,269,sctg3499,11,0.0000000
3,,,801,4,151,15003,271,sctg3499,11,0.0000140
3,,,801,4,151,15003,300,sctg3499,11,0.0001460
3,,,801,4,151,15003,321,sctg3499,11,0.0000000
3,,,801,4,151,15003,362,sctg3499,11,0.0009550
3,,,801,4,151,15003,369,sctg3499,11,0.0008480
3,,,801,4,151,15003,380,sctg3499,11,0.0000000
3,,,801,4,151,15003,392,sctg3499,11,0.0000000
3,,,801,4,151,15003,460,sctg3499,11,0.0000710
3,,,801,4,151,15003,471,sctg3499,11,0.0012230
3,,,801,4,151,15003,531,sctg3499,11,0.0007420
3,,,801,4,151,15003,532,sctg3499,11,0.0000600
3,,,801,4,151,15003,539,sctg3499,11,0.0012980
3,,,801,4,159,15001,020,sctg3499,11,0.0000000
3,,,801,4,159,15001,061,sctg3499,11,0.0000000
3,,,801,4,159,15001,064,sctg3499,11,0.0000152
3,,,801,4,159,15001,171,sctg3499,11,0.0000000
3,,,801,4,159,15001,211,sctg3499,11,0.0000464
3,,,801,4,159,15001,212,sctg3499,11,0.0001633
3,,,801,4,159,15001,223,sctg3499,11,0.0000093
3,,,801,4,159,15001,261,sctg3499,11,0.0000085
