trade_type,fr_orig,fr_inmode,fr_dest,fr_outmode,dms_orig,dms_orig_cnty,dms_dest,dms_dest_cnty,sctgG5,dms_mode,tons_2022
2,807,3,,,159,15009,159,15009,sctg1014,11,0.0000000
2,807,4,,,151,15003,151,15003,sctg1014,11,0.0000000
2,807,4,,,151,15003,159,15001,sctg1014,11,0.0000000
2,807,4,,,151,15003,159,15005,sctg1014,11,0.0000000
2,807,4,,,151,15003,159,15007,sctg1014,11,0.0000000
2,807,4,,,151,15003,159,15009,sctg1014,11,0.0000000
2,808,3,,,151,15003,151,15003,sctg1014,11,11.9664820
2,808,3,,,151,15003,151,15003,sctg1014,3,1.1918010
2,808,3,,,151,15003,151,15003,sctg1014,5,0.5960520
2,808,3,,,151,15003,159,15001,sctg1014,3,1.2366418
2,808,3,,,151,15003,159,15001,sctg1014,5,1.1518686
2,808,3,,,151,15003,159,15005,sctg1014,5,0.0004491
2,808,3,,,151,15003,159,15007,sctg1014,3,1.1654739
2,808,3,,,151,15003,159,15007,sctg1014,5,0.4166630
2,808,3,,,151,15003,159,15009,sctg1014,3,1.2182133
2,808,3,,,151,15003,159,15009,sctg1014,5,0.9189993
2,808,3,,,159,15001,151,15003,sctg1014,3,0.0000000
2,808,3,,,159,15001,151,15003,sctg1014,5,0.0000000
2,808,3,,,159,15001,159,15001,sctg1014,11,0.0000000
2,808,3,,,159,15001,159,15001,sctg1014,3,0.0000000
2,808,3,,,159,15001,159,15005,sctg1014,11,0.0000000
2,808,3,,,159,15001,159,15007,sctg1014,11,0.0000000
2,808,3,,,159,15001,159,15007,sctg1014,3,0.0000000
2,808,3,,,159,15001,159,15009,sctg1014,11,0.0000000
2,808,3,,,159,15001,159,15009,sctg1014,3,0.0000000
2,808,3,,,159,15005,151,15003,sctg1014,5,0.0000000
2,808,3,,,159,15005,159,15001,sctg1014,11,0.0000000
2,808,3,,,159,15005,159,15005,sctg1014,11,0.0000000
2,808,3,,,159,15005,159,15007,sctg1014,11,0.0000000
2,808,3,,,159,15005,159,15009,sctg1014,11,0.0000000
2,808,3,,,159,15007,151,15003,sctg1014,3,0.0000000
2,808,3,,,159,15007,151,15003,sctg1014,5,0.0000000
2,808,3,,,159,15007,159,15001,sctg1014,11,0.0000000
2,808,3,,,159,15007,159,15001,sctg1014,3,0.0000000
2,808,3,,,159,15007,159,15005,sctg1014,11,0.0000000
2,808,3,,,159,15007,159,15007,sctg1014,11,0.0000000
2,808,3,,,159,15007,159,15007,sctg1014,3,0.0000000
2,808,3,,,159,15007,159,15009,sctg1014,11,0.0000000
2,808,3,,,159,15007,159,15009,sctg1014,3,0.0000000
2,808,3,,,159,15009,151,15003,sctg1014,3,0.0000000
2,808,3,,,159,15009,151,15003,sctg1014,5,0.0000000
2,808,3,,,159,15009,159,15001,sctg1014,11,0.0000000
2,808,3,,,159,15009,159,15001,sctg1014,3,0.0000000
2,808,3,,,159,15009,159,15005,sctg1014,11,0.0000000
2,808,3,,,159,15009,159,15007,sctg1014,11,0.0000000
2,808,3,,,159,15009,159,15007,sctg1014,3,0.0000000
2,808,3,,,159,15009,159,15009,sctg1014,11,0.0000000
2,808,3,,,159,15009,159,15009,sctg1014,3,0.0000000
3,,,803,3,151,15003,151,15003,sctg1014,11,0.0067340
3,,,803,3,151,15003,151,15003,sctg1014,3,0.0013470
3,,,803,3,159,15001,151,15003,sctg1014,3,0.0007563
3,,,803,3,159,15001,151,15003,sctg1014,5,0.0004071
3,,,803,3,159,15005,151,15003,sctg1014,5,0.0000351
3,,,803,3,159,15007,151,15003,sctg1014,3,0.0007563
3,,,803,3,159,15007,151,15003,sctg1014,5,0.0002433
3,,,803,3,159,15009,151,15003,sctg1014,3,0.0007563
3,,,803,3,159,15009,151,15003,sctg1014,5,0.0004485
3,,,804,3,151,15003,151,15003,sctg1014,11,0.0000000
3,,,804,3,159,15001,151,15003,sctg1014,3,0.0000000
3,,,804,3,159,15007,151,15003,sctg1014,3,0.0000000
3,,,804,3,159,15009,151,15003,sctg1014,3,0.0000000
3,,,804,4,151,15003,151,15003,sctg1014,11,0.0944630
3,,,804,4,159,15001,151,15003,sctg1014,11,0.0131816
3,,,804,4,159,15005,151,15003,sctg1014,11,0.0011360
3,,,804,4,159,15007,151,15003,sctg1014,11,0.0078789
3,,,804,4,159,15009,151,15003,sctg1014,11,0.0145244
3,,,807,3,151,15003,151,15003,sctg1014,11,0.0194570
3,,,807,3,151,15003,151,15003,sctg1014,3,0.0038910
3,,,807,3,151,15003,151,15003,sctg1014,5,0.0019460
3,,,807,3,159,15001,151,15003,sctg1014,3,0.0021850
3,,,807,3,159,15001,151,15003,sctg1014,5,0.0011767
3,,,807,3,159,15005,151,15003,sctg1014,5,0.0001014
3,,,807,3,159,15007,151,15003,sctg1014,3,0.0021849
3,,,807,3,159,15007,151,15003,sctg1014,5,0.0007033
3,,,807,3,159,15009,151,15003,sctg1014,3,0.0021850
3,,,807,3,159,15009,151,15003,sctg1014,5,0.0012966
3,,,807,4,151,15003,151,15003,sctg1014,11,0.0000000
3,,,807,4,159,15001,151,15003,sctg1014,11,0.0000000
3,,,807,4,159,15005,151,15003,sctg1014,11,0.0000000
3,,,807,4,159,15007,151,15003,sctg1014,11,0.0000000
3,,,807,4,159,15009,151,15003,sctg1014,11,0.0000000
3,,,808,3,151,15003,151,15003,sctg1014,11,0.2210560
3,,,808,3,151,15003,151,15003,sctg1014,3,0.0430450
3,,,808,3,151,15003,151,15003,sctg1014,5,0.0215220
3,,,808,3,159,15001,151,15003,sctg1014,3,0.0246407
3,,,808,3,159,15001,151,15003,sctg1014,5,0.0130151
3,,,808,3,159,15005,151,15003,sctg1014,5,0.0011216
3,,,808,3,159,15007,151,15003,sctg1014,3,0.0246396
3,,,808,3,159,15007,151,15003,sctg1014,5,0.0077794
3,,,808,3,159,15009,151,15003,sctg1014,3,0.0246407
3,,,808,3,159,15009,151,15003,sctg1014,5,0.0143409
1,,,,,151,15003,151,15003,sctg1519,11,2057.1490820
1,,,,,151,15003,151,15003,sctg1519,5,0.0000490
1,,,,,151,15003,151,15003,sctg1519,6,5810.3233630
1,,,,,151,15003,159,15001,sctg1519,11,0.2797631
1,,,,,151,15003,159,15001,sctg1519,3,5.6916735
1,,,,,151,15003,159,15001,sctg1519,5,0.3345186
1,,,,,151,15003,159,15005,sctg1519,11,0.0001070
1,,,,,151,15003,159,15005,sctg1519,5,0.0001279
1,,,,,151,15003,159,15007,sctg1519,11,0.1046859
1,,,,,151,15003,159,15007,sctg1519,3,4.3383554
1,,,,,151,15003,159,15007,sctg1519,5,0.1251751
1,,,,,151,15003,159,15009,sctg1519,11,0.2243311
1,,,,,151,15003,159,15009,sctg1519,3,5.5164451
1,,,,,151,15003,159,15009,sctg1519,5,0.2682374
1,,,,,159,15001,151,15003,sctg1519,11,0.0000189
1,,,,,159,15001,151,15003,sctg1519,3,0.1698877
1,,,,,159,15001,151,15003,sctg1519,5,21.8009793
1,,,,,159,15001,159,15001,sctg1519,11,1116.5855528
1,,,,,159,15001,159,15001,sctg1519,3,4.1671931
1,,,,,159,15001,159,15001,sctg1519,5,1.4591240
1,,,,,159,15001,159,15005,sctg1519,11,0.4269363
1,,,,,159,15001,159,15005,sctg1519,5,0.0005579
1,,,,,159,15001,159,15007,sctg1519,11,417.8204381
1,,,,,159,15001,159,15007,sctg1519,3,3.1763531
1,,,,,159,15001,159,15007,sctg1519,5,0.5459965
1,,,,,159,15001,159,15009,sctg1519,11,895.3464167
1,,,,,159,15001,159,15009,sctg1519,3,4.0388986
1,,,,,159,15001,159,15009,sctg1519,5,1.1700147
1,,,,,159,15005,151,15003,sctg1519,11,0.0000006
1,,,,,159,15005,151,15003,sctg1519,5,0.6605977
1,,,,,159,15005,159,15001,sctg1519,11,33.8339778
1,,,,,159,15005,159,15001,sctg1519,5,0.0442133
1,,,,,159,15005,159,15005,sctg1519,11,0.0129367
1,,,,,159,15005,159,15005,sctg1519,5,0.0000169
1,,,,,159,15005,159,15007,sctg1519,11,12.6604965
1,,,,,159,15005,159,15007,sctg1519,5,0.0165444
1,,,,,159,15005,159,15009,sctg1519,11,27.1301476
1,,,,,159,15005,159,15009,sctg1519,5,0.0354529
1,,,,,159,15007,151,15003,sctg1519,11,0.0000106
1,,,,,159,15007,151,15003,sctg1519,3,0.1652856
1,,,,,159,15007,151,15003,sctg1519,5,12.2334435
1,,,,,159,15007,159,15001,sctg1519,11,626.5629643
1,,,,,159,15007,159,15001,sctg1519,3,4.0543080
1,,,,,159,15007,159,15001,sctg1519,5,0.8187757
1,,,,,159,15007,159,15005,sctg1519,11,0.2395719
1,,,,,159,15007,159,15005,sctg1519,5,0.0003131
1,,,,,159,15007,159,15007,sctg1519,11,234.4565641
1,,,,,159,15007,159,15007,sctg1519,3,3.0903088
1,,,,,159,15007,159,15007,sctg1519,5,0.3063815
1,,,,,159,15007,159,15009,sctg1519,11,502.4164100
1,,,,,159,15007,159,15009,sctg1519,3,3.9294888
1,,,,,159,15007,159,15009,sctg1519,5,0.6565443
1,,,,,159,15009,151,15003,sctg1519,11,0.0000210
1,,,,,159,15009,151,15003,sctg1519,3,0.1754867
1,,,,,159,15009,151,15003,sctg1519,5,24.2671965
1,,,,,159,15009,159,15001,sctg1519,11,1242.8983410
1,,,,,159,15009,159,15001,sctg1519,3,4.3045308
1,,,,,159,15009,159,15001,sctg1519,5,1.6241862
1,,,,,159,15009,159,15005,sctg1519,11,0.4752331
1,,,,,159,15009,159,15005,sctg1519,5,0.0006210
1,,,,,159,15009,159,15007,sctg1519,11,465.0860188
1,,,,,159,15009,159,15007,sctg1519,3,3.2810358
1,,,,,159,15009,159,15007,sctg1519,5,0.6077619
1,,,,,159,15009,159,15009,sctg1519,11,996.6317163
1,,,,,159,15009,159,15009,sctg1519,3,4.1720080
1,,,,,159,15009,159,15009,sctg1519,5,1.3023716
2,801,3,,,151,15003,151,15003,sctg1519,11,0.0000000
2,801,3,,,151,15003,151,15003,sctg1519,3,0.0000000
2,801,3,,,151,15003,151,15003,sctg1519,5,0.0000000
2,801,3,,,151,15003,159,15001,sctg1519,3,0.0000000
2,801,3,,,151,15003,159,15001,sctg1519,5,0.0000000
2,801,3,,,151,15003,159,15005,sctg1519,5,0.0000000
2,801,3,,,151,15003,159,15007,sctg1519,3,0.0000000
2,801,3,,,151,15003,159,15007,sctg1519,5,0.0000000
2,801,3,,,151,15003,159,15009,sctg1519,3,0.0000000
2,801,3,,,151,15003,159,15009,sctg1519,5,0.0000000
2,801,3,,,159,15001,151,15003,sctg1519,3,0.0105683
2,801,3,,,159,15001,159,15001,sctg1519,11,0.0023967
2,801,3,,,159,15001,159,15005,sctg1519,11,0.0000009
2,801,3,,,159,15001,159,15007,sctg1519,11,0.0008968
2,801,3,,,159,15001,159,15009,sctg1519,11,0.0019219
2,801,3,,,159,15005,159,15001,sctg1519,11,0.0000726
2,801,3,,,159,15005,159,15005,sctg1519,11,0.0000000
2,801,3,,,159,15005,159,15007,sctg1519,11,0.0000272
2,801,3,,,159,15005,159,15009,sctg1519,11,0.0000582
2,801,3,,,159,15007,151,15003,sctg1519,3,0.0102820
2,801,3,,,159,15007,159,15001,sctg1519,11,0.0013449
2,801,3,,,159,15007,159,15005,sctg1519,11,0.0000005
2,801,3,,,159,15007,159,15007,sctg1519,11,0.0005033
2,801,3,,,159,15007,159,15009,sctg1519,11,0.0010784
2,801,3,,,159,15009,151,15003,sctg1519,3,0.0109166
2,801,3,,,159,15009,159,15001,sctg1519,11,0.0026679
2,801,3,,,159,15009,159,15005,sctg1519,11,0.0000010
2,801,3,,,159,15009,159,15007,sctg1519,11,0.0009983
2,801,3,,,159,15009,159,15009,sctg1519,11,0.0021393
2,802,3,,,151,15003,151,15003,sctg1519,11,0.0000000
2,802,3,,,151,15003,151,15003,sctg1519,3,0.0000000
2,802,3,,,151,15003,151,15003,sctg1519,5,0.0000000
2,802,3,,,151,15003,159,15001,sctg1519,3,0.0000000
2,802,3,,,151,15003,159,15001,sctg1519,5,0.0000000
2,802,3,,,151,15003,159,15005,sctg1519,5,0.0000000
2,802,3,,,151,15003,159,15007,sctg1519,3,0.0000000
2,802,3,,,151,15003,159,15007,sctg1519,5,0.0000000
2,802,3,,,151,15003,159,15009,sctg1519,3,0.0000000
2,802,3,,,151,15003,159,15009,sctg1519,5,0.0000000
2,803,3,,,151,15003,151,15003,sctg1519,11,4.4766050
2,803,3,,,151,15003,151,15003,sctg1519,3,0.0000000
2,803,3,,,151,15003,151,15003,sctg1519,5,0.0000000
2,803,3,,,151,15003,159,15001,sctg1519,3,0.7278439
2,803,3,,,151,15003,159,15001,sctg1519,5,0.0000000
2,803,3,,,151,15003,159,15005,sctg1519,5,0.0000000
2,803,3,,,151,15003,159,15007,sctg1519,3,0.5547833
2,803,3,,,151,15003,159,15007,sctg1519,5,0.0000000
2,803,3,,,151,15003,159,15009,sctg1519,3,0.7054359
2,803,3,,,151,15003,159,15009,sctg1519,5,0.0000000
2,803,3,,,159,15001,151,15003,sctg1519,3,4.5031544
2,803,3,,,159,15001,159,15001,sctg1519,11,1.0212310
2,803,3,,,159,15001,159,15001,sctg1519,3,0.0000000
2,803,3,,,159,15001,159,15005,sctg1519,11,0.0003905
2,803,3,,,159,15001,159,15007,sctg1519,11,0.3821393
2,803,3,,,159,15001,159,15007,sctg1519,3,0.0000000
2,803,3,,,159,15001,159,15009,sctg1519,11,0.8188853
2,803,3,,,159,15001,159,15009,sctg1519,3,0.0000000
2,803,3,,,159,15005,159,15001,sctg1519,11,0.0309446
2,803,3,,,159,15005,159,15005,sctg1519,11,0.0000118
2,803,3,,,159,15005,159,15007,sctg1519,11,0.0115793
2,803,3,,,159,15005,159,15009,sctg1519,11,0.0248133
2,803,3,,,159,15007,151,15003,sctg1519,3,4.3811684
2,803,3,,,159,15007,159,15001,sctg1519,11,0.5730555
2,803,3,,,159,15007,159,15001,sctg1519,3,0.0000000
2,803,3,,,159,15007,159,15005,sctg1519,11,0.0002191
2,803,3,,,159,15007,159,15007,sctg1519,11,0.2144344
2,803,3,,,159,15007,159,15007,sctg1519,3,0.0000000
2,803,3,,,159,15007,159,15009,sctg1519,11,0.4595109
2,803,3,,,159,15007,159,15009,sctg1519,3,0.0000000
2,803,3,,,159,15009,151,15003,sctg1519,3,4.6515643
2,803,3,,,159,15009,159,15001,sctg1519,11,1.1367569
2,803,3,,,159,15009,159,15001,sctg1519,3,0.0000000
2,803,3,,,159,15009,159,15005,sctg1519,11,0.0004346
2,803,3,,,159,15009,159,15007,sctg1519,11,0.4253684
2,803,3,,,159,15009,159,15007,sctg1519,3,0.0000000
2,803,3,,,159,15009,159,15009,sctg1519,11,0.9115210
2,803,3,,,159,15009,159,15009,sctg1519,3,0.0000000
2,804,3,,,151,15003,151,15003,sctg1519,11,72.5019670
2,804,3,,,151,15003,151,15003,sctg1519,3,11.5877640
2,804,3,,,151,15003,151,15003,sctg1519,5,5.7938820
2,804,3,,,151,15003,159,15001,sctg1519,3,10.5319556
2,804,3,,,151,15003,159,15001,sctg1519,5,5.1230260
2,804,3,,,151,15003,159,15005,sctg1519,5,0.0019588
2,804,3,,,151,15003,159,15007,sctg1519,3,8.0277561
2,804,3,,,151,15003,159,15007,sctg1519,5,1.9170094
2,804,3,,,151,15003,159,15009,sctg1519,3,10.2077104
2,804,3,,,151,15003,159,15009,sctg1519,5,4.1079548
2,804,3,,,159,15001,151,15003,sctg1519,3,0.0000000
2,804,3,,,159,15001,159,15001,sctg1519,11,0.0000000
2,804,3,,,159,15001,159,15005,sctg1519,11,0.0000000
2,804,3,,,159,15001,159,15007,sctg1519,11,0.0000000
2,804,3,,,159,15001,159,15009,sctg1519,11,0.0000000
2,804,3,,,159,15005,159,15001,sctg1519,11,0.0000000
2,804,3,,,159,15005,159,15005,sctg1519,11,0.0000000
2,804,3,,,159,15005,159,15007,sctg1519,11,0.0000000
2,804,3,,,159,15005,159,15009,sctg1519,11,0.0000000
2,804,3,,,159,15007,151,15003,sctg1519,3,0.0000000
2,804,3,,,159,15007,159,15001,sctg1519,11,0.0000000
2,804,3,,,159,15007,159,15005,sctg1519,11,0.0000000
2,804,3,,,159,15007,159,15007,sctg1519,11,0.0000000
2,804,3,,,159,15007,159,15009,sctg1519,11,0.0000000
2,804,3,,,159,15009,151,15003,sctg1519,3,0.0000000
2,804,3,,,159,15009,159,15001,sctg1519,11,0.0000000
2,804,3,,,159,15009,159,15005,sctg1519,11,0.0000000
2,804,3,,,159,15009,159,15007,sctg1519,11,0.0000000
2,804,3,,,159,15009,159,15009,sctg1519,11,0.0000000
2,805,3,,,151,15003,151,15003,sctg1519,11,6.4810360
2,805,3,,,151,15003,151,15003,sctg1519,3,0.0000000
2,805,3,,,151,15003,151,15003,sctg1519,5,0.0000000
2,805,3,,,151,15003,159,15001,sctg1519,3,1.0537410
2,805,3,,,151,15003,159,15001,sctg1519,5,0.0000000
2,805,3,,,151,15003,159,15005,sctg1519,5,0.0000000
2,805,3,,,151,15003,159,15007,sctg1519,3,0.8031913
2,805,3,,,151,15003,159,15007,sctg1519,5,0.0000000
2,805,3,,,151,15003,159,15009,sctg1519,3,1.0212997
2,805,3,,,151,15003,159,15009,sctg1519,5,0.0000000
2,805,3,,,159,15001,151,15003,sctg1519,3,3.3531088
2,805,3,,,159,15001,159,15001,sctg1519,11,0.7604222
2,805,3,,,159,15001,159,15005,sctg1519,11,0.0002908
2,805,3,,,159,15001,159,15007,sctg1519,11,0.2845460
2,805,3,,,159,15001,159,15009,sctg1519,11,0.6097529
2,805,3,,,159,15005,159,15001,sctg1519,11,0.0230418
2,805,3,,,159,15005,159,15005,sctg1519,11,0.0000088
2,805,3,,,159,15005,159,15007,sctg1519,11,0.0086221
2,805,3,,,159,15005,159,15009,sctg1519,11,0.0184763
2,805,3,,,159,15007,151,15003,sctg1519,3,3.2622764
2,805,3,,,159,15007,159,15001,sctg1519,11,0.4267048
2,805,3,,,159,15007,159,15005,sctg1519,11,0.0001632
2,805,3,,,159,15007,159,15007,sctg1519,11,0.1596707
2,805,3,,,159,15007,159,15009,sctg1519,11,0.3421579
2,805,3,,,159,15009,151,15003,sctg1519,3,3.4636168
2,805,3,,,159,15009,159,15001,sctg1519,11,0.8464443
2,805,3,,,159,15009,159,15005,sctg1519,11,0.0003236
2,805,3,,,159,15009,159,15007,sctg1519,11,0.3167350
2,805,3,,,159,15009,159,15009,sctg1519,11,0.6787307
2,806,3,,,151,15003,151,15003,sctg1519,11,22.0508370
2,806,3,,,151,15003,151,15003,sctg1519,3,4.4101060
2,806,3,,,151,15003,151,15003,sctg1519,5,2.2050530
2,806,3,,,151,15003,159,15001,sctg1519,3,3.1067122
2,806,3,,,151,15003,159,15001,sctg1519,5,1.9503353
2,806,3,,,151,15003,159,15005,sctg1519,5,0.0007457
2,806,3,,,151,15003,159,15007,sctg1519,3,2.3680244
2,806,3,,,151,15003,159,15007,sctg1519,5,0.7298052
2,806,3,,,151,15003,159,15009,sctg1519,3,3.0110665
2,806,3,,,151,15003,159,15009,sctg1519,5,1.5638978
2,806,3,,,159,15001,151,15003,sctg1519,3,0.0000000
2,806,3,,,159,15001,159,15001,sctg1519,11,0.0000000
2,806,3,,,159,15001,159,15005,sctg1519,11,0.0000000
2,806,3,,,159,15001,159,15007,sctg1519,11,0.0000000
2,806,3,,,159,15001,159,15009,sctg1519,11,0.0000000
2,806,3,,,159,15005,159,15001,sctg1519,11,0.0000000
2,806,3,,,159,15005,159,15005,sctg1519,11,0.0000000
2,806,3,,,159,15005,159,15007,sctg1519,11,0.0000000
2,806,3,,,159,15005,159,15009,sctg1519,11,0.0000000
2,806,3,,,159,15007,151,15003,sctg1519,3,0.0000000
2,806,3,,,159,15007,159,15001,sctg1519,11,0.0000000
2,806,3,,,159,15007,159,15005,sctg1519,11,0.0000000
2,806,3,,,159,15007,159,15007,sctg1519,11,0.0000000
2,806,3,,,159,15007,159,15009,sctg1519,11,0.0000000
2,806,3,,,159,15009,151,15003,sctg1519,3,0.0000000
2,806,3,,,159,15009,159,15001,sctg1519,11,0.0000000
2,806,3,,,159,15009,159,15005,sctg1519,11,0.0000000
2,806,3,,,159,15009,159,15007,sctg1519,11,0.0000000
2,806,3,,,159,15009,159,15009,sctg1519,11,0.0000000
2,807,3,,,151,15003,151,15003,sctg1519,11,1073.6520690
2,807,3,,,151,15003,151,15003,sctg1519,3,206.3425570
2,807,3,,,151,15003,151,15003,sctg1519,5,103.1712640
2,807,3,,,151,15003,159,15001,sctg1519,3,146.6894376
2,807,3,,,151,15003,159,15001,sctg1519,5,98.1379717
2,807,3,,,151,15003,159,15005,sctg1519,5,0.0375239
2,807,3,,,151,15003,159,15007,sctg1519,3,111.8108610
2,807,3,,,151,15003,159,15007,sctg1519,5,36.7227126
2,807,3,,,151,15003,159,15009,sctg1519,3,142.1733394
2,807,3,,,151,15003,159,15009,sctg1519,5,78.6930129
2,807,3,,,159,15001,151,15003,sctg1519,3,0.0000000
2,807,3,,,159,15001,159,15001,sctg1519,11,0.0000000
2,807,3,,,159,15001,159,15001,sctg1519,3,0.0000000
2,807,3,,,159,15001,159,15005,sctg1519,11,0.0000000
2,807,3,,,159,15001,159,15007,sctg1519,11,0.0000000
2,807,3,,,159,15001,159,15007,sctg1519,3,0.0000000
2,807,3,,,159,15001,159,15009,sctg1519,11,0.0000000
2,807,3,,,159,15001,159,15009,sctg1519,3,0.0000000
2,807,3,,,159,15005,159,15001,sctg1519,11,0.0000000
2,807,3,,,159,15005,159,15005,sctg1519,11,0.0000000
2,807,3,,,159,15005,159,15007,sctg1519,11,0.0000000
2,807,3,,,159,15005,159,15009,sctg1519,11,0.0000000
2,807,3,,,159,15007,151,15003,sctg1519,3,0.0000000
2,807,3,,,159,15007,159,15001,sctg1519,11,0.0000000
2,807,3,,,159,15007,159,15001,sctg1519,3,0.0000000
2,807,3,,,159,15007,159,15005,sctg1519,11,0.0000000
2,807,3,,,159,15007,159,15007,sctg1519,11,0.0000000
2,807,3,,,159,15007,159,15007,sctg1519,3,0.0000000
2,807,3,,,159,15007,159,15009,sctg1519,11,0.0000000
2,807,3,,,159,15007,159,15009,sctg1519,3,0.0000000
2,807,3,,,159,15009,151,15003,sctg1519,3,0.0000000
2,807,3,,,159,15009,159,15001,sctg1519,11,0.0000000
2,807,3,,,159,15009,159,15001,sctg1519,3,0.0000000
2,807,3,,,159,15009,159,15005,sctg1519,11,0.0000000
2,807,3,,,159,15009,159,15007,sctg1519,11,0.0000000
2,807,3,,,159,15009,159,15007,sctg1519,3,0.0000000
2,807,3,,,159,15009,159,15009,sctg1519,11,0.0000000
2,807,3,,,159,15009,159,15009,sctg1519,3,0.0000000
2,808,3,,,151,15003,151,15003,sctg1519,11,0.0000000
2,808,3,,,151,15003,151,15003,sctg1519,3,0.0000000
2,808,3,,,151,15003,151,15003,sctg1519,5,0.0000000
2,808,3,,,151,15003,159,15001,sctg1519,3,0.0000000
2,808,3,,,151,15003,159,15001,sctg1519,5,0.0000000
2,808,3,,,151,15003,159,15005,sctg1519,5,0.0000000
2,808,3,,,151,15003,159,15007,sctg1519,3,0.0000000
2,808,3,,,151,15003,159,15007,sctg1519,5,0.0000000
2,808,3,,,151,15003,159,15009,sctg1519,3,0.0000000
2,808,3,,,151,15003,159,15009,sctg1519,5,0.0000000
2,808,4,,,151,15003,151,15003,sctg1519,11,0.0000000
2,808,4,,,151,15003,159,15001,sctg1519,11,0.0000000
2,808,4,,,151,15003,159,15005,sctg1519,11,0.0000000
2,808,4,,,151,15003,159,15007,sctg1519,11,0.0000000
2,808,4,,,151,15003,159,15009,sctg1519,11,0.0000000
3,,,803,3,151,15003,151,15003,sctg1519,11,0.0000000
3,,,803,3,151,15003,151,15003,sctg1519,3,0.0000000
3,,,803,3,151,15003,151,15003,sctg1519,5,0.0000000
3,,,803,3,159,15001,151,15003,sctg1519,3,0.0000000
3,,,803,3,159,15001,151,15003,sctg1519,5,0.0000000
3,,,803,3,159,15005,151,15003,sctg1519,5,0.0000000
3,,,803,3,159,15007,151,15003,sctg1519,3,0.0000000
3,,,803,3,159,15007,151,15003,sctg1519,5,0.0000000
3,,,803,3,159,15009,151,15003,sctg1519,3,0.0000000
3,,,803,3,159,15009,151,15003,sctg1519,5,0.0000000
3,,,804,3,151,15003,151,15003,sctg1519,11,0.0000000
3,,,804,3,151,15003,151,15003,sctg1519,3,0.0000000
3,,,804,3,151,15003,151,15003,sctg1519,5,0.0000000
3,,,804,3,159,15001,151,15003,sctg1519,3,0.0000000
3,,,804,3,159,15001,151,15003,sctg1519,5,0.0000000
3,,,804,3,159,15005,151,15003,sctg1519,5,0.0000000
3,,,804,3,159,15007,151,15003,sctg1519,3,0.0000000
3,,,804,3,159,15007,151,15003,sctg1519,5,0.0000000
3,,,804,3,159,15009,151,15003,sctg1519,3,0.0000000
3,,,804,3,159,15009,151,15003,sctg1519,5,0.0000000
3,,,806,3,151,15003,151,15003,sctg1519,11,0.0000000
3,,,806,3,159,15001,151,15003,sctg1519,3,0.0000000
3,,,806,3,159,15007,151,15003,sctg1519,3,0.0000000
3,,,806,3,159,15009,151,15003,sctg1519,3,0.0000000
3,,,807,3,151,15003,151,15003,sctg1519,11,9.0345070
3,,,807,3,151,15003,151,15003,sctg1519,3,1.8068160
3,,,807,3,151,15003,151,15003,sctg1519,5,0.9034080
3,,,807,3,159,15001,151,15003,sctg1519,3,1.0125977
3,,,807,3,159,15001,151,15003,sctg1519,5,0.5626848
3,,,807,3,159,15005,151,15003,sctg1519,5,0.0170501
3,,,807,3,159,15007,151,15003,sctg1519,3,0.9851675
3,,,807,3,159,15007,151,15003,sctg1519,5,0.3157460
3,,,807,3,159,15009,151,15003,sctg1519,3,1.0459698
3,,,807,3,159,15009,151,15003,sctg1519,5,0.6263381
3,,,807,4,151,15003,151,15003,sctg1519,11,0.0007980
3,,,807,4,159,15001,151,15003,sctg1519,11,0.0001146
3,,,807,4,159,15005,151,15003,sctg1519,11,0.0000035
3,,,807,4,159,15007,151,15003,sctg1519,11,0.0000643
3,,,807,4,159,15009,151,15003,sctg1519,11,0.0001276
3,,,808,3,151,15003,151,15003,sctg1519,11,0.0180670
3,,,808,3,151,15003,151,15003,sctg1519,3,0.0000000
3,,,808,3,151,15003,151,15003,sctg1519,5,0.0000000
3,,,808,3,151,15003,159,15001,sctg1519,3,0.0000000
3,,,808,3,151,15003,159,15007,sctg1519,3,0.0000000
3,,,808,3,151,15003,159,15009,sctg1519,3,0.0000000
3,,,808,3,159,15001,151,15003,sctg1519,3,0.0023135
3,,,808,3,159,15001,151,15003,sctg1519,5,0.0000000
3,,,808,3,159,15001,159,15001,sctg1519,11,0.0000000
3,,,808,3,159,15001,159,15005,sctg1519,11,0.0000000
3,,,808,3,159,15001,159,15007,sctg1519,11,0.0000000
3,,,808,3,159,15001,159,15009,sctg1519,11,0.0000000
3,,,808,3,159,15005,151,15003,sctg1519,5,0.0000000
3,,,808,3,159,15005,159,15001,sctg1519,11,0.0000000
3,,,808,3,159,15005,159,15005,sctg1519,11,0.0000000
3,,,808,3,159,15005,159,15007,sctg1519,11,0.0000000
3,,,808,3,159,15005,159,15009,sctg1519,11,0.0000000
3,,,808,3,159,15007,151,15003,sctg1519,3,0.0022508
3,,,808,3,159,15007,151,15003,sctg1519,5,0.0000000
3,,,808,3,159,15007,159,15001,sctg1519,11,0.0000000
3,,,808,3,159,15007,159,15005,sctg1519,11,0.0000000
3,,,808,3,159,15007,159,15007,sctg1519,11,0.0000000
3,,,808,3,159,15007,159,15009,sctg1519,11,0.0000000
3,,,808,3,159,15009,151,15003,sctg1519,3,0.0023897
3,,,808,3,159,15009,151,15003,sctg1519,5,0.0000000
